SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
LS-04,EL,S38,Switch,One Pole Switch Flush Mounted,0%
LS-04,EL,S39,Switch,One Pole Switch Flush Mounted,0%
LS-04,EL,S40,Switch,One Pole Switch Flush Mounted,0%
LS-04,EL,S41,Switch,One Pole Switch Surface Mounted- WP,0%
LS-04,EL,S42,Switch,One Pole Switch Surface Mounted- WP,0%
LS-04,EL,S43,Switch,One Pole Switch Surface Mounted- WP,0%
LS-04,EL,S44,Switch,One Pole Switch Surface Mounted- WP,0%
7000-01,MES,S-7101,Stack(S),Flare Stack,Done
120-13,EL,SA_AJB-P-002,Cathodic Protection,Anod Junction Box,DONE
120-13,EL,SA_NBB-P-001,Cathodic Protection,Negative Bond Box,DONE
120-13,EL,SA_TB-P-008,Cathodic Protection,Test Box,DONE
120-13,EL,SA_TR-P-001,Cathodic Protection,Transformer,DONE
120-13,EL,SA_TR-P-002,Cathodic Protection,Transformer,DONE
2000-02,IN,SAHH-20102-1,Pkg,Pkg,0%
2000-02,IN,SAHH-20102-2,Pkg,Pkg,0%
2000-02,IN,SAHH-20152-1,Pkg,Pkg,0%
2000-02,IN,SAHH-20152-2,Pkg,Pkg,0%
3000-01,IN,SAHH-30106A,PKG,PKG,0%
3000-01,IN,SAHH-30106B,PKG,PKG,0%
3000-01,IN,SAHH-30106C,PKG,PKG,0%
2000-02,IN,SC-2119,SIGNAL,SIGNAL,DONE
2000-02,IN,SC-2167,SIGNAL,SIGNAL,DONE
4000-04,IN,SC-7213(NA),CABLE,CABLE(NA),0%
4000-04,IN,SC-7213(SC),Instrument(SC),Instrument(SC),0%
4000-04,IN,SC-7216(NA),CABLE,CABLE(NA),0%
4000-04,IN,SC-7216(SC),Instrument(SC),Instrument(SC),0%
4000-08,IN,SC-8001A,Instrument(SC),Instrument(SC),0%
4000-08,IN,SC-8001B,Instrument(SC),Instrument(SC),0%
NO SUBS.,IN,SDR-01,Fire Alarm,Fire Alarm(SDR),0%
FGS-09,EL,SDR-0101,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0102,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0103,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0104,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0105,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0106,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0107,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0108,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0109,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0110,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0111,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0112,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0113,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0114,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0115,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0116,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0117,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0118,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0119,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0120,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0121,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0122,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0123,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0124,F&G Device,Optical Room Smoke Detector- EX,DONE
FGS-09,EL,SDR-0125,F&G Device,Optical Room Smoke Detector- EX,DONE
FGS-09,EL,SDR-0126,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0127,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0128,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0129,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0130,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0131,F&G Device,Optical Room Smoke Detector,0%
FGS-09,EL,SDR-0132,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0134,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0135,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0136,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0137,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0138,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0139,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0140,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0141,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0142,F&G Device,Optical Room Smoke Detector,DONE
FGS-09,EL,SDR-0143,F&G Device,Optical Room Smoke Detector,DONE
NO SUBS.,IN,SDR-02,Fire Alarm,Fire Alarm(SDR),0%
FGS-10,EL,SDR-0202,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0203,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0204,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0206,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0207,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0208,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0209,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0210,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0211,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0213,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0214,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0215,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0216,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0217,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0218,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0220,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0221,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0222,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0223,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0224,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0225,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0226,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0227,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0228,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0229,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0231,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0232,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0233,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0234,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0235,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0236,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0238,FGS Device,Optical Room Smoke Detector,0%
FGS-10,EL,SDR-0239,FGS Device,Optical Room Smoke Detector,0%
NO SUBS.,IN,SDR-03,Fire Alarm,Fire Alarm(SDR),0%
FGS-08,EL,SDR-0301,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0302,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0303,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0304,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0305,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0306,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0307,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0308,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0309,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0310,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0311,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0312,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0313,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0314,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0315,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0316,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0317,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0318,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0326,FGS Device,Optical Room Smoke Detector- EX,DONE
FGS-08,EL,SDR-0327,FGS Device,Optical Room Smoke Detector- EX,DONE
FGS-08,EL,SDR-0328,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0329,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0330,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0331,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0332,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0333,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0334,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0335,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0336,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0337,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0338,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0339,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0340,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0341,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0342,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0343,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0344,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0345,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0346,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0347,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0348,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0349,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0350,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0351,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0352,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0353,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0354,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0355,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0356,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0357,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0358,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0359,FGS Device,Optical Room Smoke Detector,DONE
FGS-08,EL,SDR-0360,FGS Device,Optical Room Smoke Detector,DONE
NO SUBS.,IN,SDR-04,Fire Alarm,Fire Alarm(SDR),0%
2000-02,IN,SE-20101A,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20101B,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20102A,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20102B,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20102C,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20103,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20151A,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20151B,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20152A,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20152B,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20152C,Instrument(SE),Instrument(SE),Done
2000-02,IN,SE-20153,Instrument(SE),Instrument(SE),Done
3000-01,IN,SE-30103A,Instrument(SE),Instrument(SE),0%
3000-01,IN,SE-30103A_REC,PKG,PKG,0%
3000-01,IN,SE-30103B,Instrument(SE),Instrument(SE),0%
3000-01,IN,SE-30103B_REC,PKG,PKG,0%
3000-01,IN,SE-30103C,Instrument(SE),Instrument(SE),0%
3000-01,IN,SE-30103C_REC,PKG,PKG,0%
3000-01,IN,SE-30106A,Instrument(SE),Instrument(SE),0%
3000-01,IN,SE-30106B,Instrument(SE),Instrument(SE),0%
3000-01,IN,SE-30106C,Instrument(SE),Instrument(SE),0%
4000-04,IN,SE-70157A,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70157B,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70158A,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70158B,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70159A,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70159B,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70160A,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70160B,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70161A,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70161B,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70162A,Instrument(SE),Instrument(SE),DONE
4000-04,IN,SE-70162B,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80110A,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80110B,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80111A,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80111B,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80112A,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80112B,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80113A,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80113B,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80114A,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80114B,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80115A,Instrument(SE),Instrument(SE),DONE
4000-08,IN,SE-80115B,Instrument(SE),Instrument(SE),DONE
FGS-03,IN,SF2-0001,Fire Alarm,Fire Alarm(SF2),0%
FGS-02,IN,SF2-0002,Fire Alarm,Fire Alarm(SF2),0%
FGS-04,IN,SF2-0003,Fire Alarm,Fire Alarm(SF2),0%
FGS-06,IN,SF3-0001,Fire Alarm,Fire Alarm(SF3),0%
FGS-05,IN,SF4-0001,Fire Alarm,Fire Alarm(SF4),0%
FGS-05,IN,SF4-0002,Fire Alarm,Fire Alarm(SF4),0%
FGS-05,IN,SF4-0003,Fire Alarm,Fire Alarm(SF4),0%
FGS-05,IN,SF4-0004,Fire Alarm,Fire Alarm(SF4),0%
FGS-04,IN,SF4-0005,Fire Alarm,Fire Alarm(SF4),0%
NO SUBS.,IN,SF4-0006,Fire Alarm,Fire Alarm(SF4),0%
FGS-01,IN,SF4-0007,Fire Alarm,Fire Alarm(SF4),0%
FGS-01,IN,SF4-0008,Fire Alarm,Fire Alarm(SF4),0%
FGS-09,IN,SF4-0101,Fire Alarm,Fire Alarm(SF4),0%
3000-01,IN,SG-30101,Instrument(SG),Instrument(SG),0%
3000-01,IN,SG-30102,Instrument(SG),Instrument(SG),0%
3000-01,IN,SG-30103,Instrument(SG),Instrument(SG),0%
3000-01,IN,SG-30104,Instrument(SG),Instrument(SG),0%
4000-06,IN,SG-7501,Instrument(SG),Instrument(SG),0%
4000-06,IN,SG-7502,Instrument(SG),Instrument(SG),0%
4000-06,IN,SG-7503,Instrument(SG),Instrument(SG),0%
2000-02,IN,SI-20103,Instrument(SI),Instrument(SI),0%
2000-02,IN,SI-20153,Instrument(SI),Instrument(SI),0%
2000-02,IN,SI-2118,SIGNAL,SIGNAL,DONE
2000-02,IN,SI-2119,Instrument(SI),Instrument(SI),0%
2000-02,IN,SI-2167,Instrument(SI),Instrument(SI),0%
2000-02,IN,SI-2168,SIGNAL,SIGNAL,DONE
NO SUBS.,IN,SI-30103,PKG,PKG,0%
3000-01,IN,SI-30103(SI),Instrument(SI),Instrument(SI),0%
4000-04,IN,SI-70160A,Instrument(SI),Instrument(SI),0%
4000-04,IN,SI-70160B,Instrument(SI),Instrument(SI),0%
4000-04,IN,SI-70163A,SIGNAL,SIGNAL,DONE
4000-04,IN,SI-70163B,SIGNAL,SIGNAL,DONE
4000-08,IN,SI-80113A,Instrument(SI),Instrument(SI),0%
4000-08,IN,SI-80113B,Instrument(SI),Instrument(SI),0%
4000-08,IN,SI-80116A,SIGNAL,SIGNAL,DONE
4000-08,IN,SI-80116B,SIGNAL,SIGNAL,DONE
4000-02,IN,SIC-70171A,Instrument(X),Instrument(SIC),0%
4000-02,IN,SIC-70171B,Instrument(X),Instrument(SIC),0%
4000-08,IN,SIC-80128A,Instrument(X),Instrument(SIC),0%
4000-08,IN,SIC-80128B,Instrument(X),Instrument(SIC),0%
LS-06,EL,SL1,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL10,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL10-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL11,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL11-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL12,Lighting Fixture,Street lighting Fixture 250W HPS - EX,0%
LS-06,EL,SL12-FJB01,Lighting Cable,LED Street lighting Fixture 150W | EX,0%
LS-06,EL,SL13,Lighting Fixture,Street lighting Fixture 250W HPS - EX,0%
LS-06,EL,SL13-FJB01,Lighting Cable,LED Street lighting Fixture 150W | EX,0%
LS-06,EL,SL14,Lighting Fixture,Street lighting Fixture 250W HPS - EX,0%
LS-06,EL,SL14-FJB01,Lighting Cable,LED Street lighting Fixture 150W | EX,0%
LS-06,EL,SL15,Lighting Fixture,Street lighting Fixture 250W HPS - EX,0%
LS-06,EL,SL15-FJB01,Lighting Cable,LED Street lighting Fixture 150W | EX,0%
LS-06,EL,SL16,Lighting Fixture,Street lighting Fixture 250W HPS - EX,0%
LS-06,EL,SL16-FJB01,Lighting Cable,LED Street lighting Fixture 150W | EX,0%
LS-06,EL,SL17,Lighting Fixture,Street lighting Fixture 250W HPS - EX,0%
LS-06,EL,SL17-FJB01,Lighting Cable,LED Street lighting Fixture 150W | EX,0%
LS-06,EL,SL18,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL18-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL19,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL19-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL1-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL2,Lighting Fixture,LED Street lighting Fixture 175W| WP,50%
LS-06,EL,SL20,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
2000-01,MES,SL-2001,Silencer(SL),HPS Secondary Reforming Silencer,Done
2000-01,MES,SL-2002,Silencer(SL),HPS Reforming Silencer,Done
2000-04,MES,SL-2003,Silencer(SL),HHP Steam Silencer,Done
2000-04,MES,SL-2004,Silencer(SL),HHP Steam Drum Silencer,Done
LS-06,EL,SL20-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL21,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL21-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL22,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL22-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL23,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL23-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL24,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL24-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL25,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL25-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL26,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL26-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL27,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL27-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL28,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL28-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL29,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL29-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL2-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,33%
LS-06,EL,SL3,Lighting Fixture,LED Street lighting Fixture 175W| WP,50%
LS-06,EL,SL30,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
3000-02,MES,SL-3001,Silencer(SL),MP Steam Drum Silencer,50%
3000-02,IN,SL-3001.2.3-ST1,CABLE,CABLE(NA),0%
3000-02,IN,SL-3001.2.3-ST2,CABLE,CABLE(NA),0%
3000-02,IN,SL-3001_2_3-ST1,Instrument(SL),Instrument(SL),0%
3000-02,IN,SL-3001_2_3-ST2,Instrument(SL),Instrument(SL),0%
LS-06,EL,SL30-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL31,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL31-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL32,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL32-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL33,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL33-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL34,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL34-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL35,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-11,EL,SL35-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL3-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,33%
LS-06,EL,SL4,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL4-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL5,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL5-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL6,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
LS-06,EL,SL6-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL7,Lighting Fixture,LED Street lighting Fixture 175W| WP,0%
4000-02,MES,SL-7001,Silencer(SL),HP Steam Silencer,DONE
4000-03,MES,SL-7002,Silencer(SL),MP Steam Silencer,DONE
4000-02,MES,SL-7003,Silencer(SL),LP Steam Silencer,DONE
LS-06,EL,SL7-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,0%
LS-06,EL,SL8,Lighting Fixture,LED Street lighting Fixture 175W| WP,50%
LS-06,EL,SL8-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,33%
LS-06,EL,SL9,Lighting Fixture,LED Street lighting Fixture 175W| WP,50%
LS-06,EL,SL9-FJB01,Lighting Cable,LED Street lighting Fixture 175W | WP,33%
DCS-01,IN,SMBAI01-M02F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBAI01-M05F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBAI02-M02F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBAI02-M05F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBAI03-M02F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBAI03-M05F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBAI04-M02F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO08-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO09-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO10-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO11-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO12-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO13-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO14-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO15-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO16-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO17-M03F-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO17-M05R-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO18-M05R-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO19-M05R-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO20-M05R-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO21-M05R-E,CABLE,CABLE(NA),0%
DCS-01,IN,SMBDO22-M05R-E,CABLE,CABLE(NA),0%
DCS-01,IN,SNSWA-5,CABLE,CABLE(NA),0%
DCS-01,IN,SNSWA-6,CABLE,CABLE(NA),0%
DCS-01,IN,SNSWB-5,CABLE,CABLE(NA),0%
DCS-01,IN,SNSWB-6,CABLE,CABLE(NA),0%
FGS-07,IN,SOV-001,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-002,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-003,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-004,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-101,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-102,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-103,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-104,Fire Fighting,Fire Fighting(SOV),0%
FGS-07,IN,SOV-105,Fire Fighting,Fire Fighting(SOV),0%
120-15,EL,SS-CBT-01,UPS & Battery,110V DC Charger Battery Set,DONE
