SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description,PL_No
2000-04,IN,TST-2335A(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25577
2000-04,IN,TST-2335A(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25686
2000-04,IN,TST-2335A(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25728
2000-04,IN,TST-2335A(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25707
2000-04,IN,TST-2335A(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25749
2000-04,IN,TST-2335A(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24355
2000-04,IN,TST-2335A(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24373
2000-04,IN,TST-2335A(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24364
2000-04,IN,TST-2335B(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25750
2000-04,IN,TST-2335B(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25708
2000-04,IN,TST-2335B(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25729
2000-04,IN,TST-2335B(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25687
2000-04,IN,TST-2335B(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25578
2000-04,IN,TST-2335B(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25599
2000-04,IN,TST-2335B(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25620
2000-04,IN,TST-2335B(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24365
2000-04,IN,TST-2335B(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24374
2000-04,IN,TST-2335B(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24356
2000-04,IN,TST-2335C(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25621
2000-04,IN,TST-2335C(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25600
2000-04,IN,TST-2335C(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25579
2000-04,IN,TST-2335C(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25688
2000-04,IN,TST-2335C(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25730
2000-04,IN,TST-2335C(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25709
2000-04,IN,TST-2335C(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25751
2000-04,IN,TST-2335C(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24357
2000-04,IN,TST-2335C(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24375
2000-04,IN,TST-2335C(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24366
2000-04,IN,TST-2336A(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24391
2000-04,IN,TST-2336A(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24393
2000-04,IN,TST-2336B(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24394
2000-04,IN,TST-2336B(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24392
2000-04,IN,TST-2355A(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25752
2000-04,IN,TST-2355A(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25710
2000-04,IN,TST-2355A(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25731
2000-04,IN,TST-2355A(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25689
2000-04,IN,TST-2355A(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25580
2000-04,IN,TST-2355A(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25601
2000-04,IN,TST-2355A(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25622
2000-04,IN,TST-2355A(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24376
2000-04,IN,TST-2355A(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24367
2000-04,IN,TST-2355A(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24358
2000-04,IN,TST-2355B(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25623
2000-04,IN,TST-2355B(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25602
2000-04,IN,TST-2355B(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25581
2000-04,IN,TST-2355B(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25690
2000-04,IN,TST-2355B(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25732
2000-04,IN,TST-2355B(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25711
2000-04,IN,TST-2355B(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25753
2000-04,IN,TST-2355B(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24359
2000-04,IN,TST-2355B(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24368
2000-04,IN,TST-2355B(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24377
2000-04,IN,TST-2355C(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25754
2000-04,IN,TST-2355C(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25712
2000-04,IN,TST-2355C(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25733
2000-04,IN,TST-2355C(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25691
2000-04,IN,TST-2355C(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25582
2000-04,IN,TST-2355C(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25603
2000-04,IN,TST-2355C(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25624
2000-04,IN,TST-2355C(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24378
2000-04,IN,TST-2355C(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24369
2000-04,IN,TST-2355C(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24360
2000-04,IN,TST-2356A(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25625
2000-04,IN,TST-2356A(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25604
2000-04,IN,TST-2356A(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25583
2000-04,IN,TST-2356A(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25692
2000-04,IN,TST-2356A(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25734
2000-04,IN,TST-2356A(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25713
2000-04,IN,TST-2356A(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25755
2000-04,IN,TST-2356A(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24361
2000-04,IN,TST-2356A(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24370
2000-04,IN,TST-2356A(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24379
2000-04,IN,TST-2356B(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25756
2000-04,IN,TST-2356B(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25714
2000-04,IN,TST-2356B(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25735
2000-04,IN,TST-2356B(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25693
2000-04,IN,TST-2356B(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25584
2000-04,IN,TST-2356B(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25605
2000-04,IN,TST-2356B(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25626
2000-04,IN,TST-2356B(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24380
2000-04,IN,TST-2356B(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24371
2000-04,IN,TST-2356B(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24362
2000-04,IN,TST-2356C(NA),CABLE,A,EARTH CABLE(ARMORE) SHALL BE INSTALLED.,PL-25627
2000-04,IN,TST-2356C(NA),CABLE,B,CABLE TAG SHALL BE DONE.,PL-25606
2000-04,IN,TST-2356C(NA),CABLE,B,CABLE ARRANGEMENT SHALL BE DONE.,PL-25585
2000-04,IN,TST-2356C(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY.,PL-25694
2000-04,IN,TST-2356C(NA),CABLE,A,CORE NUMBER SHALL BE INSTALLED.,PL-25736
2000-04,IN,TST-2356C(NA),CABLE,B,CABLE ARRANGEMENT IN JB SHALL BE DONE.,PL-25715
2000-04,IN,TST-2356C(NA),CABLE,A,EARTH JUMPER GLAND SHALL BE INSTALLED.,PL-25757
2000-04,IN,TST-2356C(TST),Instrument(TST),A,EARTH SYSTEM SHALL BE COMPLETE.,PL-24363
2000-04,IN,TST-2356C(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24372
2000-04,IN,TST-2356C(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24381
4000-02,IN,TST-7071A(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24284
4000-02,IN,TST-7071A(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24294
4000-02,IN,TST-7071B(TST),Instrument(TST),C,PRESERVATION SHALL BE DONE.,PL-24295
4000-02,IN,TST-7071B(TST),Instrument(TST),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24285
4000-02,IN,TST-7071C(TST),Instrument(TST),B,TOUCH UP SUPPORT SHALL BE DONE.,PL-24923
3000-04,IN,TSV-20202,Instrument(TSV),A,Calibration Shall Be Done.,PL-28661
3000-04,IN,TSV-20202,Instrument(TSV),C,PRESERVATION SHALL BE DONE,PL-28662
3000-04,IN,TSV-20202,Instrument(TSV),C,Cleaning SHALL BE DONE,PL-28663
3000-04,IN,TSV-20203,Instrument(TSV),A,Calibration Shall Be Done.,PL-28664
3000-04,IN,TSV-20203,Instrument(TSV),C,PRESERVATION SHALL BE DONE,PL-28665
3000-04,IN,TSV-20203,Instrument(TSV),C,Cleaning SHALL BE DONE,PL-28666
3000-01,IN,TSV-30137,Instrument(TSV),A,Calibration Shall Be Done.,PL-29696
3000-01,IN,TSV-30137,Instrument(TSV),C,PRESERVATION SHALL BE DONE,PL-29697
3000-01,IN,TSV-30137,Instrument(TSV),C,Cleaning SHALL BE DONE,PL-29698
3000-01,IN,TSV-30138,Instrument(TSV),A,Calibration Shall Be Done.,PL-29699
3000-01,IN,TSV-30138,Instrument(TSV),C,PRESERVATION SHALL BE DONE,PL-29700
3000-01,IN,TSV-30138,Instrument(TSV),C,Cleaning SHALL BE DONE,PL-29701
1000-01,IN,TT-1001(TT),Instrument(TT),C,Preservation shall be done.,PL-24529
1000-01,IN,TT-1001(TT),Instrument(TT),B,GROUT shall be done.(BY CIVIL),PL-24532
1000-01,IN,TT-1001(TT),Instrument(TT),A,EARTH  SYSTEM SHOULD BE DONE.,PL-24533
1000-01,IN,TT-1001(TT),Instrument(TT),A,SUN SHADE SHALL BE INSTALL.,PL-24534
1000-02,IN,TT-1010(TT),Instrument(TT),C,Touch up support shall be done.,PL-24152
1000-02,IN,TT-1010(TT),Instrument(TT),C,Preservation shall be done.,PL-24154
1000-02,IN,TT-1012(TT),Instrument(TT),C,Touch up support shall be done.,PL-24155
1000-02,IN,TT-1012(TT),Instrument(TT),C,Preservation shall be done.,PL-24157
1000-01,IN,TT-1034(TT),Instrument(TT),C,Preservation shall be done.,PL-24535
1000-01,IN,TT-1034(TT),Instrument(TT),B,GROUT shall be done.(BY CIVIL),PL-24536
1000-01,IN,TT-1034(TT),Instrument(TT),A,EARTH  SYSTEM SHOULD BE DONE.,PL-24537
1000-01,IN,TT-1035(TT),Instrument(TT),C,Preservation shall be done.,PL-24538
1000-01,IN,TT-1035(TT),Instrument(TT),B,GROUT shall be done.(BY CIVIL),PL-24539
1000-01,IN,TT-1035(TT),Instrument(TT),A,EARTH  SYSTEM SHOULD BE DONE.,PL-24540
1000-01,IN,TT-1037(TT),Instrument(TT),C,Preservation shall be done.,PL-24541
1000-01,IN,TT-1037(TT),Instrument(TT),B,GROUT shall be done.(BY CIVIL),PL-24542
1000-01,IN,TT-1037(TT),Instrument(TT),A,EARTH  SYSTEM SHOULD BE DONE.,PL-24543
1000-01,IN,TT-1041(TT),Instrument(TT),C,Preservation shall be done.,PL-24544
1000-01,IN,TT-1041(TT),Instrument(TT),B,GROUT shall be done.(BY CIVIL),PL-24545
1000-01,IN,TT-1041(TT),Instrument(TT),A,EARTH  SYSTEM SHOULD BE DONE.,PL-24546
1000-01,IN,TT-1042(TT),Instrument(TT),A,EARTH  DEVICE SHALL BE INSTALLED.,PL-28299
1000-01,IN,TT-1042(TT),Instrument(TT),C,PRESERVATION SHALL BE DONE.,PL-28279
1000-01,IN,TT-1042(TT),Instrument(TT),B,TOUCH UP SUPPORT AND STAND SHALL BE DONE.,PL-28289
1000-01,IN,TT-1045(TT),Instrument(TT),C,Preservation shall be done.,PL-24547
1000-01,IN,TT-1045(TT),Instrument(TT),B,GROUT shall be done.(BY CIVIL),PL-24548
1000-01,IN,TT-1045(TT),Instrument(TT),A,EARTH  SYSTEM SHOULD BE DONE.,PL-24549
7000-01,IN,TT-1047(TT),Instrument(TT),B,TOUCH UP SUPPORT AND STAND SHALL BE DONE.,PL-28290
7000-01,IN,TT-1047(TT),Instrument(TT),C,PRESERVATION SHALL BE DONE.,PL-28280
7000-01,IN,TT-1047(TT),Instrument(TT),A,EARTH  DEVICE SHALL BE INSTALLED.,PL-28300
2000-03,IN,TT-2001(TT),Instrument(TT),C,PRESERVATION SHALL BE DONE.,PL-28277
2000-03,IN,TT-2001(TT),Instrument(TT),A,EARTH  DEVICE SHALL BE INSTALLED.,PL-28278
2000-02,IN,TT-20115,Instrument(TT),A,Calibration Shall Be Done.,PL-29120
2000-02,IN,TT-20115,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-29121
2000-02,IN,TT-20115,Instrument(TT),C,Cleaning SHALL BE DONE,PL-29122
2000-02,IN,TT-20132,Instrument(TT),A,Calibration Shall Be Done.,PL-29123
2000-02,IN,TT-20132,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-29124
2000-02,IN,TT-20132,Instrument(TT),C,Cleaning SHALL BE DONE,PL-29125
2000-02,IN,TT-20165,Instrument(TT),A,Calibration Shall Be Done.,PL-29312
2000-02,IN,TT-20165,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-29313
2000-02,IN,TT-20165,Instrument(TT),C,Cleaning SHALL BE DONE,PL-29314
3000-04,IN,TT-20202,Instrument(TT),A,Calibration Shall Be Done.,PL-28667
3000-04,IN,TT-20202,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28668
3000-04,IN,TT-20202,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28669
3000-04,IN,TT-20202,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28670
3000-04,IN,TT-20206,Instrument(TT),A,Calibration Shall Be Done.,PL-28671
3000-04,IN,TT-20206,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28672
3000-04,IN,TT-20206,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28673
3000-04,IN,TT-20206,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28674
3000-04,IN,TT-20207,Instrument(TT),A,Calibration Shall Be Done.,PL-28675
3000-04,IN,TT-20207,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28676
3000-04,IN,TT-20207,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28677
3000-04,IN,TT-20207,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28678
3000-04,IN,TT-20209,Instrument(TT),A,Calibration Shall Be Done.,PL-28679
3000-04,IN,TT-20209,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28680
3000-04,IN,TT-20209,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28681
3000-04,IN,TT-20209,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28682
3000-04,IN,TT-20210,Instrument(TT),A,Calibration Shall Be Done.,PL-28683
3000-04,IN,TT-20210,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28684
3000-04,IN,TT-20210,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28685
3000-04,IN,TT-20210,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28686
3000-04,IN,TT-20211,Instrument(TT),A,Calibration Shall Be Done.,PL-28687
3000-04,IN,TT-20211,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28688
3000-04,IN,TT-20211,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28689
3000-04,IN,TT-20211,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28690
3000-04,IN,TT-20212,Instrument(TT),A,Calibration Shall Be Done.,PL-28691
3000-04,IN,TT-20212,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28692
3000-04,IN,TT-20212,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28693
3000-04,IN,TT-20212,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28694
3000-04,IN,TT-20220,Instrument(TT),A,Calibration Shall Be Done.,PL-28695
3000-04,IN,TT-20220,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28696
3000-04,IN,TT-20220,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28697
3000-04,IN,TT-20220,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28698
3000-04,IN,TT-20221,Instrument(TT),A,Calibration Shall Be Done.,PL-28699
3000-04,IN,TT-20221,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28700
3000-04,IN,TT-20221,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28701
3000-04,IN,TT-20221,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28702
3000-04,IN,TT-20222,Instrument(TT),A,Calibration Shall Be Done.,PL-28703
3000-04,IN,TT-20222,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28704
3000-04,IN,TT-20222,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28705
3000-04,IN,TT-20222,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28706
3000-04,IN,TT-20223,Instrument(TT),A,Calibration Shall Be Done.,PL-28707
3000-04,IN,TT-20223,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28708
3000-04,IN,TT-20223,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28709
3000-04,IN,TT-20223,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28710
3000-04,IN,TT-20226,Instrument(TT),A,Calibration Shall Be Done.,PL-28711
3000-04,IN,TT-20226,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28712
3000-04,IN,TT-20226,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28713
3000-04,IN,TT-20226,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28714
3000-04,IN,TT-20227,Instrument(TT),A,Calibration Shall Be Done.,PL-28715
3000-04,IN,TT-20227,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28716
3000-04,IN,TT-20227,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28717
3000-04,IN,TT-20227,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28718
3000-04,IN,TT-20230,Instrument(TT),A,Calibration Shall Be Done.,PL-28719
3000-04,IN,TT-20230,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28720
3000-04,IN,TT-20230,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28721
3000-04,IN,TT-20230,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28722
3000-04,IN,TT-20231,Instrument(TT),A,Calibration Shall Be Done.,PL-28723
3000-04,IN,TT-20231,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28724
3000-04,IN,TT-20231,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28725
3000-04,IN,TT-20231,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28726
3000-04,IN,TT-20232,Instrument(TT),A,Calibration Shall Be Done.,PL-28727
3000-04,IN,TT-20232,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28728
3000-04,IN,TT-20232,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28729
3000-04,IN,TT-20232,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28730
3000-04,IN,TT-20233,Instrument(TT),A,Calibration Shall Be Done.,PL-28731
3000-04,IN,TT-20233,Instrument(TT),C,PRESERVATION SHALL BE DONE,PL-28732
3000-04,IN,TT-20233,Instrument(TT),C,Cleaning SHALL BE DONE,PL-28733
3000-04,IN,TT-20233,Instrument(TT),A,GLAND AND CONNECTION SHOULD BE DONE.,PL-28734
2000-03,IN,TT-2039(TT),Instrument(TT),C,Preservation should be done.,PL-22386
2000-03,IN,TT-2039(TT),Instrument(TT),C,Touch Up Should Be Done.,PL-21754
2000-03,IN,TT-2039(TT),Instrument(TT),A,Sun Shade Should Be Install,PL-21742
2000-03,IN,TT-2044(TT),Instrument(TT),A,Sun Shade Should Be Install,PL-21743
2000-03,IN,TT-2044(TT),Instrument(TT),C,Touch Up Should Be Done.,PL-21755
2000-03,IN,TT-2044(TT),Instrument(TT),C,Preservation should be done.,PL-22387
2000-03,IN,TT-2050(TT),Instrument(TT),C,Preservation should be done.,PL-22388
2000-03,IN,TT-2050(TT),Instrument(TT),C,Touch Up Should Be Done.,PL-21756
2000-03,IN,TT-2050(TT),Instrument(TT),A,Sun Shade Should Be Install,PL-21744
2000-03,IN,TT-2051(TT),Instrument(TT),A,Sun Shade Should Be Install,PL-21745
2000-03,IN,TT-2051(TT),Instrument(TT),C,Touch Up Should Be Done.,PL-21757
2000-03,IN,TT-2051(TT),Instrument(TT),B,Preservation should be done.,PL-22389
1000-03,IN,TT-2061(TT),Instrument(TT),A,EARTH  DEVICE SHALL BE INSTALLED.,PL-28301
1000-03,IN,TT-2061(TT),Instrument(TT),C,PRESERVATION SHALL BE DONE.,PL-28281
1000-03,IN,TT-2061(TT),Instrument(TT),B,TOUCH UP SUPPORT AND STAND SHALL BE DONE.,PL-28291
7000-01,IN,TT-2074(TT),Instrument(TT),C,Touch up support  shall be done.,PL-24181
7000-01,IN,TT-2074(TT),Instrument(TT),A,SUN SHADE SHALL BE INSTALL.,PL-24182
7000-01,IN,TT-2074(TT),Instrument(TT),C,Preservation shall be done.,PL-24183
2000-01,IN,TT-2091(TT),Instrument(TT),A,EARTH OF DEVICE SHOULD BE installed.,PL-24165
2000-01,IN,TT-2091(TT),Instrument(TT),C,Preservation shall be done.,PL-24166
2000-02,IN,TT-2111(NA),CABLE,A,CORE NUMBER HEATED AND FIXED PROPERLY,PL-27494
2000-02,IN,TT-2111(NA),CABLE,A,EARTH GLAND (EARTH LUG) SHALLBE INSTALLED,PL-27442
2000-02,IN,TT-2111(NA),CABLE,A,WIRE CONNECTION SHALL BE DONE,PL-27468
2000-02,IN,TT-2111(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY,PL-27390
2000-02,IN,TT-2111(NA),CABLE,B,HEAT SHRINK IS NOT HEATED,PL-27416
2000-02,IN,TT-2111(TT),Instrument(TT),A,EARTH OF DEVICE SHOULD BE DONE,PL-24167
2000-02,IN,TT-2111(TT),Instrument(TT),C,Preservation shall be done.,PL-24168
2000-02,IN,TT-2111(TT),Instrument(TT),C,Touch up support  shall be done.,PL-24169
2000-02,IN,TT-2111(TT),Instrument(TT),B,Grout shall be done.(BY CIVIL),PL-24170
2000-02,IN,TT-2112(NA),CABLE,B,HEAT SHRINK IS NOT HEATED,PL-27417
2000-02,IN,TT-2112(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY,PL-27391
2000-02,IN,TT-2112(NA),CABLE,A,WIRE CONNECTION SHALL BE DONE,PL-27469
2000-02,IN,TT-2112(NA),CABLE,A,EARTH GLAND (EARTH LUG) SHALLBE INSTALLED,PL-27443
2000-02,IN,TT-2112(NA),CABLE,A,CORE NUMBER HEATED AND FIXED PROPERLY,PL-27495
2000-02,IN,TT-2112(TT),Instrument(TT),C,Touch up support  shall be done.,PL-24171
2000-02,IN,TT-2112(TT),Instrument(TT),C,Preservation shall be done.,PL-24172
2000-02,IN,TT-2113(NA),CABLE,A,CORE NUMBER HEATED AND FIXED PROPERLY,PL-27496
2000-02,IN,TT-2113(NA),CABLE,A,EARTH GLAND (EARTH LUG) SHALLBE INSTALLED,PL-27444
2000-02,IN,TT-2113(NA),CABLE,A,WIRE CONNECTION SHALL BE DONE,PL-27470
2000-02,IN,TT-2113(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY,PL-27392
2000-02,IN,TT-2113(NA),CABLE,B,HEAT SHRINK IS NOT HEATED,PL-27418
2000-02,IN,TT-2113(TT),Instrument(TT),C,Touch up support  shall be done.,PL-24173
2000-02,IN,TT-2113(TT),Instrument(TT),C,Preservation shall be done.,PL-24174
1000-01,IN,TT-2148(NA),CABLE,B,HEAT SHRINK IS NOT HEATED,PL-27419
1000-01,IN,TT-2148(NA),CABLE,A,CORE NUMBER IS NOT HEATED AND FIXED PROPERLY,PL-27393
1000-01,IN,TT-2148(NA),CABLE,A,WIRE CONNECTION SHALL BE DONE,PL-27471
1000-01,IN,TT-2148(NA),CABLE,A,EARTH GLAND (EARTH LUG) SHALLBE INSTALLED,PL-27445
1000-01,IN,TT-2148(NA),CABLE,A,CORE NUMBER HEATED AND FIXED PROPERLY,PL-27497
1000-01,IN,TT-2148(TT),Instrument(TT),C,PRESERVATION SHALL BE DONE.,PL-24811
1000-01,IN,TT-2148(TT),Instrument(TT),C,TOUCH UP SUPPORT SHALL BE DONE.,PL-24796
1000-01,IN,TT-2149(NA),CABLE,A,CORE NUMBER HEATED AND FIXED PROPERLY,PL-27498
1000-01,IN,TT-2149(NA),CABLE,A,EARTH GLAND (EARTH LUG) SHALLBE INSTALLED,PL-27446
1000-01,IN,TT-2149(NA),CABLE,A,WIRE CONNECTION SHALL BE DONE,PL-27472
